epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
80,13667.8,1.45207,2.08746,1.1924,1.18262,0,0.48109,0.51407,0.46838,0.20896,0.43131,0.43499,0.38444,0.1452,1.98014,2.22924,1.4546,1.30478,0,0.000665339,0.000665339,0.000665339
81,13846.1,1.44272,2.08386,1.18551,1.1796,0,0.48767,0.50124,0.4664,0.20855,0.42743,0.43831,0.37563,0.14492,1.97679,2.24016,1.45688,1.30099,0,0.000657963,0.000657963,0.000657963
82,14023.5,1.44744,2.08897,1.18238,1.18351,0,0.48891,0.48434,0.44609,0.20398,0.44468,0.39735,0.36718,0.14099,1.98503,2.24067,1.47124,1.3131,0,0.00065055,0.00065055,0.00065055
83,14201.3,1.43937,2.07898,1.18728,1.17908,0,0.43863,0.50442,0.45388,0.20334,0.43688,0.42313,0.3768,0.14416,1.99512,2.23494,1.47945,1.31737,0,0.000643101,0.000643101,0.000643101
84,14379.2,1.43839,2.06834,1.17248,1.17683,0,0.48016,0.4911,0.45808,0.20647,0.44088,0.41018,0.38144,0.14633,1.98112,2.23734,1.46734,1.31566,0,0.000635617,0.000635617,0.000635617
85,14558,1.43718,2.06808,1.18375,1.17195,0,0.44889,0.46551,0.45005,0.20355,0.45273,0.40548,0.37299,0.14201,1.9814,2.23031,1.47329,1.3095,0,0.000628101,0.000628101,0.000628101
86,14735.4,1.43177,2.06971,1.17477,1.17189,0,0.46595,0.46736,0.44464,0.20219,0.43573,0.41226,0.36522,0.13981,1.9792,2.25036,1.46809,1.31057,0,0.000620555,0.000620555,0.000620555
87,14912.7,1.42242,2.05659,1.16735,1.16995,0,0.51269,0.42124,0.44,0.2045,0.48408,0.37106,0.36763,0.14064,1.9769,2.23966,1.47278,1.31356,0,0.000612981,0.000612981,0.000612981
88,15090.7,1.42479,2.05463,1.16343,1.16598,0,0.49118,0.46445,0.45382,0.20875,0.42633,0.4021,0.37578,0.14275,1.98389,2.24968,1.47048,1.30597,0,0.00060538,0.00060538,0.00060538
89,15268,1.42101,2.03344,1.15805,1.16742,0,0.42339,0.53231,0.45206,0.20543,0.40278,0.42978,0.37501,0.1409,1.98033,2.24437,1.47085,1.30962,0,0.000597754,0.000597754,0.000597754
90,15446.4,1.41792,2.06144,1.16109,1.17348,0,0.45645,0.51158,0.45402,0.20994,0.41283,0.43879,0.37362,0.14501,1.97452,2.22409,1.46341,1.31468,0,0.000590105,0.000590105,0.000590105
91,15625.3,1.42044,2.05429,1.14714,1.16667,0,0.43884,0.50883,0.45213,0.21043,0.39491,0.43626,0.37549,0.14461,1.97291,2.24199,1.46448,1.30901,0,0.000582435,0.000582435,0.000582435
92,15804.7,1.41756,2.05208,1.14509,1.16542,0,0.45146,0.51172,0.45939,0.20813,0.47031,0.39318,0.36807,0.14218,1.9859,2.23803,1.46841,1.32157,0,0.000574746,0.000574746,0.000574746
93,15983.2,1.40936,2.04374,1.15246,1.16215,0,0.5327,0.44512,0.45712,0.20615,0.48593,0.39675,0.37593,0.14432,1.98534,2.24444,1.46304,1.32304,0,0.00056704,0.00056704,0.00056704
94,16162.3,1.40467,2.05007,1.14032,1.15994,0,0.4201,0.54351,0.45391,0.20543,0.48022,0.38518,0.37235,0.14393,1.99157,2.25233,1.46966,1.33222,0,0.000559318,0.000559318,0.000559318
95,16340.6,1.41436,2.04451,1.13781,1.16113,0,0.44609,0.49948,0.44911,0.20223,0.39711,0.40232,0.35706,0.13781,1.98509,2.26341,1.47875,1.32209,0,0.000551584,0.000551584,0.000551584
96,16517.1,1.40701,2.05864,1.13155,1.15867,0,0.48245,0.48075,0.45674,0.20497,0.40061,0.3991,0.3626,0.1402,1.9902,2.24995,1.46432,1.32752,0,0.000543837,0.000543837,0.000543837
97,16695,1.41238,2.05007,1.13891,1.16303,0,0.47898,0.46124,0.4454,0.20174,0.4078,0.41459,0.3564,0.13672,1.98954,2.25302,1.46986,1.32397,0,0.000536081,0.000536081,0.000536081
98,16873.1,1.4012,2.03679,1.12571,1.15389,0,0.47579,0.51354,0.4465,0.19961,0.43188,0.4274,0.36564,0.13709,1.99125,2.26671,1.47358,1.32876,0,0.000528318,0.000528318,0.000528318
99,17050.3,1.40271,2.02359,1.12854,1.15546,0,0.45373,0.50662,0.44671,0.2019,0.39083,0.43719,0.36033,0.13667,1.98945,2.27001,1.47961,1.33341,0,0.000520548,0.000520548,0.000520548
100,17228.3,1.40331,2.02936,1.12801,1.15782,0,0.48645,0.49051,0.45357,0.20438,0.40656,0.43758,0.36759,0.13859,1.99042,2.27523,1.47781,1.33315,0,0.000512775,0.000512775,0.000512775
101,17406.2,1.40238,2.03535,1.1303,1.15845,0,0.49219,0.47997,0.4484,0.20474,0.41346,0.43471,0.36992,0.13728,2.0007,2.27582,1.47221,1.33035,0,0.000505,0.000505,0.000505
102,17588.6,1.39387,2.03276,1.12925,1.15303,0,0.46542,0.49798,0.44622,0.2049,0.41994,0.43181,0.37073,0.14046,1.9987,2.26113,1.46884,1.32926,0,0.000497225,0.000497225,0.000497225
103,17765.3,1.3791,2.00644,1.09731,1.14924,0,0.46754,0.49059,0.44838,0.20329,0.46808,0.42281,0.37444,0.14105,1.99943,2.25632,1.47468,1.33173,0,0.000489452,0.000489452,0.000489452
