epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
107,997.308,1.07451,1.21214,0.73493,0.87158,0,0.89156,0.86688,0.90535,0.69562,0.83805,0.74878,0.79468,0.44894,0.84925,1.05731,0.59604,0.86648,0,0.000725434,0.000725434,0.000725434
108,1006.53,1.09631,1.20534,0.74241,0.87092,0,0.89575,0.87338,0.90469,0.6973,0.82417,0.80494,0.82468,0.48112,0.84398,1.0575,0.59244,0.86813,0,0.000715385,0.000715385,0.000715385
109,1015.82,1.12055,1.20973,0.74908,0.87011,0,0.88838,0.87075,0.90444,0.69623,0.85938,0.78787,0.83182,0.48243,0.85353,1.06132,0.5906,0.87056,0,0.000705354,0.000705354,0.000705354
110,1025,1.06434,1.18517,0.72205,0.87011,0,0.91022,0.85971,0.90422,0.70348,0.83272,0.79249,0.80781,0.45116,0.84477,1.11201,0.5935,0.87147,0,0.000695343,0.000695343,0.000695343
111,1034.51,1.0585,1.15843,0.7252,0.86987,0,0.89727,0.86748,0.90268,0.70105,0.83923,0.79051,0.81602,0.45619,0.84501,1.08724,0.61811,0.87655,0,0.000685355,0.000685355,0.000685355
112,1043.86,1.0686,1.16581,0.77491,0.86907,0,0.90305,0.85733,0.89355,0.68644,0.82527,0.79136,0.80645,0.45542,0.86865,1.12469,0.60693,0.88258,0,0.000675391,0.000675391,0.000675391
113,1052.97,1.02598,1.1456,0.71419,0.87396,0,0.89764,0.86224,0.89701,0.69532,0.81885,0.79271,0.81157,0.47332,0.8371,1.10895,0.59613,0.87439,0,0.000665454,0.000665454,0.000665454
114,1062.25,1.07143,1.19006,0.72397,0.86522,0,0.90705,0.8584,0.89849,0.69634,0.82209,0.78657,0.80461,0.46372,0.8377,1.10083,0.60526,0.86872,0,0.000655548,0.000655548,0.000655548
115,1071.62,1.04527,1.19062,0.71035,0.86124,0,0.89548,0.86769,0.89598,0.70138,0.81411,0.79576,0.81262,0.47853,0.82894,1.08988,0.58264,0.87015,0,0.000645673,0.000645673,0.000645673
116,1081.04,1.05068,1.15119,0.7178,0.86898,0,0.89396,0.8746,0.89767,0.69532,0.86905,0.7514,0.81266,0.47459,0.82838,1.08804,0.60547,0.87709,0,0.000635833,0.000635833,0.000635833
117,1090.29,1.05981,1.15786,0.73166,0.88267,0,0.90675,0.86241,0.89985,0.69423,0.81673,0.77801,0.80298,0.47558,0.83582,1.08064,0.5985,0.87857,0,0.00062603,0.00062603,0.00062603
118,1099.54,1.05416,1.11969,0.7159,0.86547,0,0.87848,0.87248,0.90358,0.69256,0.83213,0.7577,0.80092,0.46224,0.83818,1.12435,0.5946,0.87411,0,0.000616266,0.000616266,0.000616266
