epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
121,23891.8,1.22104,1.82965,0.86145,1.14271,0,0.43553,0.42159,0.38562,0.17447,0.43203,0.3956,0.35172,0.13888,2.15718,2.85252,1.66356,1.52824,0,0.00410942,0.00410942,0.00410942
122,24093.7,1.2017,1.81597,0.8503,1.13096,0,0.44399,0.43099,0.38868,0.17396,0.44728,0.37694,0.34128,0.13534,2.15283,2.85345,1.67276,1.52564,0,0.00404237,0.00404237,0.00404237
123,24295.9,1.19861,1.80907,0.84856,1.13659,0,0.4623,0.43368,0.39319,0.17469,0.42748,0.4127,0.34193,0.1373,2.15028,2.85929,1.67577,1.52439,0,0.00397568,0.00397568,0.00397568
124,24498.3,1.18664,1.8023,0.83414,1.12602,0,0.47102,0.42527,0.39105,0.17413,0.44532,0.40507,0.34255,0.1376,2.15185,2.86657,1.6705,1.52661,0,0.00390936,0.00390936,0.00390936
125,24700.8,1.19382,1.7872,0.83689,1.12993,0,0.45922,0.41082,0.38795,0.17396,0.46367,0.39604,0.34889,0.14031,2.15122,2.88145,1.66995,1.52745,0,0.00384344,0.00384344,0.00384344
126,24903,1.17639,1.78682,0.81676,1.1232,0,0.46503,0.41166,0.39072,0.17437,0.47067,0.39343,0.35119,0.14109,2.14735,2.88751,1.66903,1.52445,0,0.00377792,0.00377792,0.00377792
127,25105.5,1.1774,1.78001,0.8166,1.12035,0,0.46081,0.41641,0.38845,0.17315,0.48724,0.38598,0.35364,0.14225,2.14552,2.88111,1.6657,1.52136,0,0.00371283,0.00371283,0.00371283
128,25308,1.18158,1.76727,0.81567,1.11795,0,0.48901,0.41214,0.39499,0.17397,0.48863,0.38867,0.35711,0.13955,2.14778,2.87819,1.66524,1.52737,0,0.00364819,0.00364819,0.00364819
129,25501.3,1.17922,1.77044,0.81361,1.11408,0,0.4691,0.42813,0.39943,0.17501,0.4756,0.40128,0.36228,0.14033,2.15068,2.87481,1.66949,1.52745,0,0.00358399,0.00358399,0.00358399
130,25686.4,1.16297,1.76323,0.80202,1.11097,0,0.4786,0.42843,0.39968,0.17511,0.45802,0.41577,0.36081,0.14027,2.15077,2.88142,1.66992,1.52717,0,0.00352027,0.00352027,0.00352027
